tss_name	tss_strand	tss_position	prom_expression	active	left	right	operon	strand
TSS_992_storz	-	229081	0.950198075237366	inactive	223771	228875	rrsH-ileV-alaV-rrlH-rrfH	-
TSS_4699_storz	-	1213358	1.82017209395131	active	1212551	1213282	bluR	-
TSS_7478_regulondb	+	1944168	0.873964233912905	inactive	1944275	1944877	yebB	+
TSS_14649_storz	-	3781059	0.625327647693824	inactive	3779764	3780585	cysE	-
TSS_7690_storz	+	2001838	8.13905074152306	active	2001896	2004102	fliDST	+
TSS_2510_storz	+	656438	12.6461690013557	active	656515	656724	cspE	+
TSS_8616_storz	-	2267591	0.780770103523781	inactive	2265851	2267589	yeiR-lpxT	-
TSS_12171_regulondb	+	3208734	18.0535835650361	active	3208803	3212910	rpsU-dnaG-rpoD	+
TSS_10216_storz	-	2713342	1.42717109560888	inactive	2712461	2713342	yfiE	-
TSS_14095_regulondb	+	3638006	2.17804531046275	active	3638134	3638568	uspA	+
TSS_17601_regulondb	-	4497552	2.39934297161347	active	4496250	4497523	insC-6CD-6D-6	-
TSS_15334_regulondb	+	3948007	0.629307511687074	inactive	3948345	3954898	ilvLXG_1G_2MEDA	+
TSS_1274_storz	+	302004	0.719105358186117	inactive	302215	302829	yagU	+
TSS_6644_regulondb	+	1732381	2.10917190195425	active	1732459	1733274	mepH	+
TSS_13784_storz	+	3556221	0.664485464304998	inactive	3556290	3557888	rtcR	+
TSS_12210_regulondb	+	3217480	0.596815126538751	inactive	3217516	3218895	patA	+
TSS_6275_storz	-	1639607	0.900857318799502	inactive	1639363	1639578	cspB	-
TSS_15472_regulondb	+	3980382	85.0040279452972	active	3980398	3980834	argX-hisR-leuT-proM	+
TSS_3359_storz	-	879842	0.833818149166051	inactive	879077	879703	gstB	-
TSS_17401_wanner_regulondb	-	4447709	2.60966069154241	active	4447145	4447675	ppa	-
TSS_6841_regulondb	+	1786342	1.11072599170357	inactive	1786459	1787505	aroH	+
TSS_9302_regulondb	+	2460824	0.67552283408413	inactive	2461034	2462092	yfdF	+
TSS_17042_storz	-	4366607	0.692764183828045	inactive	4363495	4366350	aspA-dcuA	-
TSS_15642_storz	+	4015321	0.755321611921377	inactive	4015356	4016783	rmuC	+
TSS_6210_wanner	+	1622582	1.04486915728776	inactive	1622797	1623315	ydeJ	+
TSS_5142_storz	+	1306406	0.536876866892962	inactive	1306812	1306985	yciY	+
TSS_9881_wanner	+	2627807	0.633482068642775	inactive	2627814	2628887	yfgHI	+
TSS_14043_storz	+	3621030	1.22375083279391	inactive	3621422	3621805	yhhH	+
TSS_13621_storz	-	3520829	0.652898603651366	inactive	3518637	3520773	hofMNOP	-
TSS_8085_storz	-	2099637	0.993279541766241	inactive	2097886	2099292	gnd	-
TSS_10288_storz_regulondb	-	2729354	83.3295197748511	active	2724091	2729179	rrsG-gltW-rrlG-rrfG	-
TSS_2841_wanner	-	741891	0.992206999143875	inactive	740298	741779	dtpD	-
TSS_5269_storz	+	1332812	0.860384123672355	inactive	1333184	1333482	ymiA-yciX	+
TSS_12778_storz	+	3348595	1.68535424360129	active	3348599	3348719	arcZ	+
TSS_2081_storz_regulondb	+	531614	0.907173266940213	inactive	531675	532157	allA	+
TSS_11537_storz	+	3058765	0.595132956321799	inactive	3058872	3064302	scpA-argK-scpBC	+
TSS_7612_storz	+	1984771	0.597999588678972	inactive	1984949	1985452	ftnB	+
TSS_8876_regulondb	+	2342883	0.688818497340986	inactive	2342887	2346790	nrdAB-yfaE	+
TSS_14847_regulondb	+	3826942	1.26483631677375	inactive	3826968	3828359	xanP	+
TSS_8222_regulondb	+	2149040	0.997967227161903	inactive	2149209	2149670	yegJ	+
TSS_12378_regulondb	+	3265212	0.674616934190008	inactive	3265402	3265620	tdcR	+
TSS_12198_wanner	-	3214528	8.22472358097834	active	3213749	3214513	yqjH	-
TSS_8235_wanner	+	2152028	0.785859038277064	inactive	2152040	2163022	mdtABCD-baeSR	+
TSS_11725_storz	-	3098804	0.690927941549816	inactive	3097704	3098750	ansB	-
TSS_5404_storz	+	1381806	0.623058899024454	inactive	1382141	1386285	ycjXF-tyrR	+
TSS_5805_storz	+	1493289	0.490661544495906	inactive	1493312	1494655	ydcJ	+
TSS_14974_storz	-	3864327	0.962553641092221	inactive	3862635	3864296	yidE	-
TSS_7344_regulondb	+	1919981	0.643180340871617	inactive	1920145	1920336	yebW	+
TSS_8546_regulondb	-	2247733	0.767953478878242	inactive	2246759	2247640	yeiE	-
TSS_14684_storz_regulondb	-	3790600	0.874408094494424	inactive	3788343	3790574	kbl-tdh	-
TSS_11322_regulondb	+	2998279	0.829113529859779	inactive	2998367	3001990	xdhABC	+
TSS_4604_regulondb	-	1191909	0.627298149843724	inactive	1189839	1191854	hflD-purB	-
TSS_2843_storz_regulondb	+	742021	0.951433631822851	inactive	742050	745949	ybgIJKL-nei	+
TSS_4077_regulondb	-	1050553	0.644482429712157	inactive	1050186	1050398	cspH	-
TSS_1715_storz_regulondb	-	431469	0.580562617594059	inactive	430353	431237	tsx	-
TSS_18120_regulondb	-	4638443	0.688773281006769	inactive	4637613	4638329	arcA	-
TSS_14849_storz_regulondb	+	3828454	0.767953478878242	inactive	3828480	3830189	yicH	+
TSS_6344_storz_regulondb	+	1653733	1.1116703295606	inactive	1653832	1654768	ynfB-speG	+
TSS_4142_regulondb	-	1073249	0.891627186985454	inactive	1067734	1073234	rutABCDEFG	-
TSS_4322_regulondb	-	1120281	2.27222391078664	active	1119924	1120178	bssS	-
TSS_4322_regulondb	-	1120281	2.27222391078664	active	1118530	1119809	solA-yceO	-
TSS_2027_regulondb	+	512787	0.648076959586664	inactive	513217	513624	cueR	+
TSS_15972_wanner	+	4099647	0.59780765396309	inactive	4099713	4100696	kdgT	+
TSS_6772_wanner	-	1762523	0.755305620398448	inactive	1756898	1762410	sufABCDSE	-
TSS_15600_regulondb	+	4009073	0.736222506184461	inactive	4009099	4009998	yigM	+
TSS_7884_regulondb	-	2057899	0.663738814044263	inactive	2056227	2057870	yeeO	-
TSS_9184_storz	-	2429208	0.729176410781357	inactive	2426079	2428785	cvpA-purF-ubiX	-
TSS_2778_regulondb	-	715864	0.597684668737479	inactive	715170	715820	ybfHG	-
TSS_15847_regulondb	+	4060189	0.51055094978967	inactive	4060270	4061535	yihN	+
TSS_6246_regulondb	+	1630884	0.591739535901954	inactive	1631096	1631329	ydfK	+
TSS_12627_storz	-	3323250	0.536876866892962	inactive	3320755	3322933	folP-glmM	-
TSS_12716_storz	-	3338143	1.32133581805587	inactive	3334985	3338087	mlaFEDCB	-
TSS_12717_storz_regulondb	+	3338233	1.32133581805587	inactive	3338297	3346260	yrbG-kdsDC-lptCAB-rpoN-hpf-ptsN-rapZ-npr	+
TSS_2345_regulondb	+	607279	0.557631285596449	inactive	607288	608400	insL-2	+
TSS_5357_storz	-	1355159	1.44414623340957	inactive	1349852	1355134	sapABCDF	-
TSS_16121_storz	+	4131765	0.833975368016894	inactive	4131858	4134038	katG	+
TSS_5896_regulondb	+	1515378	2.49002027136814	active	1515672	1515905	ydcY	+
TSS_9682_regulondb	+	2561411	0.818428699338222	inactive	2561599	2562394	yffQR	+
TSS_15155_storz	-	3913348	0.754749101050512	inactive	3909862	3913223	glmUS	-
TSS_3548_regulondb	-	925642	11.3979545416106	active	925107	925194	serW	-
TSS_1117_regulondb	+	259440	1.30697732112791	inactive	259612	261980	proBA	+
TSS_16113_storz	+	4130300	0.633779962241628	inactive	4130639	4131529	metF	+
TSS_3266_regulondb	+	849432	2.4536555187911	active	849673	850188	ompX	+
TSS_5804_storz	+	1493219	0.788926292992773	inactive	1493312	1494655	ydcJ	+
TSS_14627_regulondb	+	3774659	1.16664475746124	inactive	3774688	3775050	yibL	+
TSS_14523_regulondb	-	3739622	0.613902404221389	inactive	3739132	3739605	ysaA	-
TSS_356_storz	-	83894	0.908715437616257	inactive	78848	83708	leuLABCD	-
TSS_3228_wanner	-	841310	0.736682885065666	inactive	841019	841279	mcbA	-
TSS_14943_storz	-	3854805	0.641121955006622	inactive	3853137	3854330	yidHGF	-
TSS_15697_wanner	-	4029035	0.890246165046677	inactive	4025632	4028994	fadBA	-
TSS_7962_storz	+	2076378	0.666020060575682	inactive	2076599	2076955	yoeF	+
TSS_4816_regulondb	+	1243802	0.624906052411164	inactive	1243951	1244205	ymgE	+
TSS_13996_storz_regulondb	+	3607936	1.03546149072659	inactive	3607978	3608535	dcrB	+
TSS_3043_regulondb	-	784719	1.18929203977856	inactive	784160	784540	ybgS	-
TSS_13090_storz	+	3416703	0.938979385969289	inactive	3417171	3421216	yhdWXYZ	+
TSS_14369_regulondb	-	3706717	62.9913092965177	active	3706639	3706715	proK	-
TSS_8457_regulondb	+	2223785	0.869886897180803	inactive	2223823	2224401	yohD	+
TSS_15686_storz	+	4024165	0.740426595537746	inactive	4024550	4025251	fre	+
TSS_3123_wanner	-	807151	0.701931589739591	inactive	806656	807132	ybhB	-
TSS_1703_regulondb	+	429754	0.666434707850758	inactive	429829	430176	yajD	+
TSS_9050_storz_wanner	-	2403399	1.62423548836897	inactive	2388070	2403094	nuoABCEFGHIJKLMN	-
TSS_6855_regulondb	-	1790215	2.19510392661252	active	1789331	1790044	ydiV	-
TSS_355_storz	+	83882	0.641870336509475	inactive	84368	85312	leuO	+
TSS_3643_regulondb	+	948770	0.694887430511669	inactive	948891	949481	ycaK	+
TSS_1020_regulondb	-	234025	0.636896226774951	inactive	232597	233955	mltD	-
TSS_4090_storz	-	1052901	0.641911690522635	inactive	1051512	1052585	yccM	-
TSS_17991_storz	-	4603004	0.602898756031613	inactive	4601500	4602860	yjjQ-bglJ	-
TSS_8223_regulondb	+	2149075	0.123240859725483	inactive	2149209	2149670	yegJ	+
TSS_11889_wanner	-	3145788	0.500332951090508	inactive	3144878	3145641	yghX_2X_1	-
TSS_14058_storz	-	3629104	0.618437366784749	inactive	3623702	3628625	yhiI-rbbA-yhhJ	-
TSS_5243_regulondb	-	1328708	1.50043660883508	inactive	1328441	1328692	yciN	-
TSS_9642_wanner	-	2550184	0.924527382794615	inactive	2549299	2550160	ypeA-yfeZ	-
TSS_2187_storz	+	571444	0.747547361923982	inactive	571689	573093	ybcN-ninE-ybcO-rusA-ylcG	+
TSS_6508_wanner	-	1696145	0.906139067188205	inactive	1695297	1696064	hdhA	-
TSS_12942_regulondb	-	3382492	1.99038715238182	active	3381352	3382290	mdh	-
TSS_5096_regulondb	+	1299067	0.579240912423597	inactive	1299206	1304792	oppABCDF	+
TSS_12206_storz	-	3217248	0.521609673563389	inactive	3215578	3217098	aer	-
TSS_840_regulondb	+	197883	0.67296312862921	inactive	197928	208608	bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	+
TSS_5329_wanner	-	1347152	0.996155036678976	inactive	1345002	1346936	rnb	-
TSS_7032_regulondb	-	1840212	0.912474249527171	inactive	1839887	1840159	ynjH	-
TSS_13757_regulondb	-	3550521	0.783472424988894	inactive	3546008	3550495	malPQ	-
TSS_4_wanner	+	147	2.96548832456932	active	190	5020	thrLABC	+
TSS_3543_storz	-	925229	101.921508640444	active	925107	925194	serW	-
TSS_4280_storz	-	1108530	0.644162436743271	inactive	1107007	1108164	opgC	-
TSS_14507_storz	+	3735378	0.706765897397229	inactive	3735520	3737550	malS	+
TSS_4585_wanner_regulondb	-	1187488	1.0049486764317	inactive	1186342	1187463	roxA	-
TSS_14625_regulondb	+	3774620	0.645661725821188	inactive	3774688	3775050	yibL	+
TSS_6125_regulondb	-	1599281	0.828538056258272	inactive	1596641	1599265	lsrRK	-
TSS_10236_wanner	-	2716688	0.72648954323541	inactive	2715513	2716550	yfiF	-
TSS_6432_storz_regulondb	+	1671914	0.965125586461516	inactive	1671937	1672971	tqsA	+
TSS_5931_storz	+	1524249	0.882628574468623	inactive	1524271	1524888	yncG	+
TSS_7226_regulondb	+	1891990	0.335978216925251	inactive	1892097	1892456	yoaC	+
TSS_15841_regulondb	+	4058276	0.666626586102023	inactive	4058470	4060168	yihLM	+
TSS_13730_regulondb	+	3542689	0.752902520088516	inactive	3542904	3544221	gntX-nfuA	+
TSS_14697_regulondb	+	3791993	1.45888142042806	inactive	3792010	3796230	rfaD-waaFCL	+
TSS_1474_regulondb	+	374201	0.591255121904066	inactive	374683	375894	mhpT	+
TSS_2892_regulondb	-	753990	3.8256360808735	active	752408	753691	gltA	-
TSS_3098_regulondb	+	799843	0.899329740718296	inactive	799982	801034	ybhH	+
TSS_5079_storz	+	1297486	0.844979016206669	inactive	1297821	1298468	ychE	+
TSS_4688_regulondb	-	1211313	14.0231929657368	active	1210903	1211226	iraM	-
TSS_4394_storz_wanner_regulondb	-	1143951	5.2702880922361	active	1140405	1143590	rne	-
TSS_366_regulondb	+	85420	0.671821229764848	inactive	85630	87848	ilvIH	+
TSS_8996_regulondb	-	2386576	0.760596209306304	inactive	2385732	2386448	yfbN	-
TSS_7595_storz	-	1980666	0.639563964073781	inactive	1978212	1980411	otsBA	-
TSS_12147_storz	+	3202606	0.647880210322242	inactive	3202716	3203333	ygiH	+
TSS_6291_storz	-	1642654	1.89997353710373	active	1640513	1642328	ydfUT	-
TSS_2189_regulondb	+	571537	1.68540525599738	active	571689	573093	ybcN-ninE-ybcO-rusA-ylcG	+
TSS_9734_regulondb	+	2585572	0.712451807163602	inactive	2585617	2588730	acrD	+
TSS_313_storz	-	77403	0.609371490260893	inactive	72229	77299	sgrR-sroA-tbpA-thiPQ	-
TSS_3625_storz	+	944993	0.732995045996123	inactive	945094	946242	ycaD	+
TSS_10578_regulondb	-	2796600	1.4758920897896	inactive	2796113	2796517	stpA	-
TSS_6698_wanner_regulondb	+	1744439	88.5878575267181	active	1744459	1744616	valVW	+
TSS_6698_wanner_regulondb	+	1744439	88.5878575267181	active	1744724	1745029	ydhR	+
TSS_14425_regulondb	+	3717963	36.5658746163229	active	3718072	3718284	cspA	+
TSS_11416_storz	-	3028988	0.600957483838797	inactive	3026546	3028953	ygfTS	-
TSS_6750_storz_regulondb	+	1755407	29.9700768109214	active	1755445	1755681	lpp	+
TSS_967_storz	-	223093	0.613902404221389	inactive	220113	222645	metNIQ	-
TSS_4256_regulondb	+	1104635	0.735092206856056	inactive	1104637	1104948	ymdA	+
TSS_4256_regulondb	+	1104635	0.735092206856056	inactive	1105043	1106999	ymdB-clsC	+
TSS_13069_regulondb	-	3411509	0.628953363011115	inactive	3410825	3411487	envR	-
TSS_7487_regulondb	-	1946698	0.81139470863466	inactive	1944879	1946656	nudB-yebC-ruvC	-
TSS_16249_storz_regulondb	-	4161318	1.22780480844278	inactive	4160193	4161293	trmA	-
TSS_2376_storz_regulondb	+	621476	1.88021998132838	active	621523	622773	entS	+
TSS_6128_storz	+	1599413	0.523961152777953	inactive	1599514	1606128	lsrACDBFG-tam	+
TSS_15008_storz_regulondb	-	3875000	0.808144369523252	inactive	3874163	3874975	yidA	-
TSS_14794_regulondb	+	3815722	0.758883553751522	inactive	3815783	3816607	dinD	+
TSS_9128_storz	-	2415057	0.613648967141267	inactive	2411492	2414913	ackA-pta	-
TSS_17868_storz_wanner	-	4569664	0.921548606911419	inactive	4568185	4569597	yjiR	-
TSS_5035_regulondb	+	1292739	1.34059220238797	inactive	1292750	1293367	tdk	+
TSS_2334_wanner	-	605424	0.888509348601463	inactive	604741	605109	ybdF	-
TSS_2334_wanner	-	605424	0.888509348601463	inactive	605174	605422	ybdJ	-
TSS_2015_wanner	-	507320	0.569887811462288	inactive	506510	507304	ybaP	-
TSS_10237_storz_regulondb	+	2716697	1.22780480844278	inactive	2716757	2717176	trxC	+
TSS_6603_wanner	-	1719315	0.613902404221389	inactive	1718414	1718848	slyA	-
TSS_9104_storz	-	2411401	0.357917911261975	inactive	2410699	2411154	yfbV	-
TSS_5845_regulondb	+	1500393	0.787497600011102	inactive	1500481	1501149	ydcL	+
TSS_3493_storz	+	915372	0.613902404221389	inactive	915696	917354	ybjD	+
TSS_7182_wanner_regulondb	-	1877321	0.72426653042372	inactive	1877031	1877279	yeaQ	-
TSS_15987_wanner_regulondb	-	4103708	0.824928438534858	inactive	4101625	4103693	cpxRA	-
TSS_6930_storz	+	1807088	0.745726954460023	inactive	1807404	1808072	yniC	+
TSS_6484_storz	+	1686557	1.16287709303322	inactive	1686600	1687775	manA	+
TSS_11496_storz	-	3048820	0.92195135083688	inactive	3044190	3048689	gcvTHP	-
TSS_9543_wanner	-	2529573	0.508603422074398	inactive	2528269	2529255	zipA	-
TSS_6277_wanner	-	1639738	39.7758515450998	active	1639363	1639578	cspB	-
TSS_12718_storz_wanner	-	3338265	1.39959137291347	inactive	3334985	3338087	mlaFEDCB	-
TSS_6431_wanner	-	1671801	11.2200978933649	active	1670844	1671525	mdtJI	-
TSS_1038_storz_wanner	+	236910	89.176557595481	active	236931	237007	aspV	+
TSS_1038_storz_wanner	+	236910	89.176557595481	active	237335	238120	yafT	+
TSS_15340_regulondb	+	3948345	3.14281587204283	active	3948345	3954898	ilvLXG_1G_2MEDA	+
TSS_16489_storz	+	4205803	0.550083220588481	inactive	4206170	4211182	rrsE-gltV-rrlE-rrfE	+
TSS_5956_regulondb	+	1531987	0.606900082646077	inactive	1532048	1532893	nhoA	+
TSS_14384_regulondb	-	3710120	0.673555389431718	inactive	3708822	3710030	yhjX	-
TSS_13065_regulondb	+	3410519	0.569887811462288	inactive	3410643	3410822	yhdU	+
TSS_2464_regulondb	-	643403	0.674548950935138	inactive	642780	643190	rnk	-
TSS_4560_storz	-	1179800	0.951433631822851	inactive	1177816	1179582	nagK-cobB	-
TSS_9276_storz	-	2454045	10.5337737406272	active	2453105	2453668	yfcV	-
TSS_4786_storz	-	1232751	0.500965337729053	inactive	1231723	1232253	dsbB	-
TSS_3290_storz_wanner	+	855157	0.921237255399754	inactive	855186	856778	ybiT	+
TSS_17347_regulondb	+	4435694	0.763236153187596	inactive	4435730	4436668	ytfI	+
TSS_17997_regulondb	+	4603800	0.94343637631314	inactive	4603827	4604063	yjjZ	+
TSS_15677_storz	-	4022866	1.32437330999257	inactive	4022356	4022844	rfaH	-
TSS_13636_storz_regulondb	-	3524265	2.18582918297655	active	3523611	3524171	nudE	-
TSS_5561_storz	-	1418620	0.606900082646077	inactive	1417789	1418265	racR	-
TSS_4314_regulondb	-	1118294	1.40599646593842	inactive	1117124	1118269	yceJI	-
TSS_69_regulondb	+	12142	1.08347741010015	inactive	12163	15298	dnaK-tpke11-dnaJ	+
TSS_15717_wanner	+	4033260	114.940035681707	active	4033554	4038659	rrsA-ileT-alaT-rrlA-rrfA	+
TSS_9516_regulondb	-	2522932	0.795753502051668	inactive	2520751	2522900	xapAB	-
TSS_1311_storz	+	310939	0.405443831578992	inactive	311336	311563	ykgL	+
TSS_7184_regulondb	-	1877414	0.609088308138362	inactive	1877031	1877279	yeaQ	-
TSS_16003_regulondb	+	4105442	0.623530596387442	inactive	4105575	4106537	pfkA	+
TSS_15575_storz	+	4003711	0.67552283408413	inactive	4003887	4005716	recQ	+
TSS_8024_regulondb	-	2087926	0.907999910384473	inactive	2087235	2087737	yefM-yoeB	-
TSS_6451_storz	+	1676257	0.648072738389019	inactive	1676451	1677395	ydgH	+
TSS_17671_regulondb	+	4516465	0.848429783210741	inactive	4516550	4516825	insA-7	+
TSS_17671_regulondb	+	4516465	0.848429783210741	inactive	4516744	4517247	insB-7_1B-7_2	+
TSS_7183_regulondb	-	1877384	0.467429592809787	inactive	1877031	1877279	yeaQ	-
TSS_4339_storz_regulondb	-	1124577	0.812191629439912	inactive	1123341	1124549	mdtH	-
TSS_6301_storz	+	1644409	7.25013959746101	active	1644429	1644761	flxA	+
TSS_8846_storz	-	2334708	0.710184325881922	inactive	2325389	2334666	yfaATS_1S_2QP	-
TSS_747_regulondb	+	180836	0.796594588401311	inactive	180884	182308	degP	+
TSS_12940_regulondb	-	3382335	0.824016858944651	inactive	3381352	3382290	mdh	-
TSS_7967_regulondb	-	2077440	1.8206837980895	active	2077056	2077385	yeeX	-
TSS_4122_storz_regulondb	+	1064782	0.603865617563141	inactive	1064808	1066049	agp	+
TSS_13507_storz	-	3490385	0.976892851657041	inactive	3489747	3490319	ppiA	-
TSS_6164_storz	-	1611305	0.961626973653107	inactive	1609990	1611275	yneHG	-
TSS_1308_storz	-	310615	1.91393824358957	active	309970	310560	ecpR	-
TSS_7577_storz	+	1977456	0.553586139778926	inactive	1977777	1978205	uspC	+
TSS_10577_regulondb	-	2796558	9.91232271755354	active	2796113	2796517	stpA	-
TSS_1205_regulondb	+	284495	0.733975672777389	inactive	284619	287623	yagGH	+
TSS_13938_storz_regulondb	-	3595746	0.899010730981534	inactive	3590747	3595583	livKHMGF	-
TSS_3268_storz	-	849579	0.581944949734878	inactive	848433	849320	rhtA	-
TSS_10326_regulondb	+	2735435	0.63281420176596	inactive	2735621	2736927	pheLA	+
TSS_4318_wanner	-	1119831	0.880080239011059	inactive	1118530	1119809	solA-yceO	-
TSS_4813_storz	-	1243778	1.9616750049741	active	1243016	1243750	ycgR	-
TSS_10225_storz_regulondb	+	2714708	0.709295569681979	inactive	2714776	2715465	ung	+
TSS_12199_regulondb	-	3214558	6.41991641614743	active	3213749	3214513	yqjH	-
TSS_7419_storz	+	1934392	0.93784250938251	inactive	1934676	1935545	yebK	+
TSS_1546_storz_regulondb	-	392203	0.789328114192363	inactive	390963	392134	insEF-2E-2F-2	-
TSS_4787_wanner	-	1233987	1.47472625890034	inactive	1232399	1233940	nhaB	-
TSS_11569_storz	-	3067238	0.571152190908293	inactive	3066195	3066830	argO	-
TSS_14550_regulondb	+	3749919	0.779988505624806	inactive	3750015	3750989	yiaU	+
TSS_2432_storz	+	638104	0.771121070047725	inactive	638168	640541	ahpCF	+
TSS_12379_regulondb	+	3265243	0.825581490441392	inactive	3265402	3265620	tdcR	+
TSS_13129_storz_wanner	-	3426961	77.8862527828752	active	3421445	3426784	rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF	-
TSS_9107_regulondb	+	2411473	0.743478446285837	inactive	2411492	2414913	ackA-pta	+
TSS_11204_regulondb	+	2969260	1.16744916442802	inactive	2969293	2969511	ygdR	+
TSS_11204_regulondb	+	2969260	1.16744916442802	inactive	2969619	2970659	tas	+
TSS_13925_regulondb	-	3590401	0.601670394025081	inactive	3585393	3590348	ugpBAECQ	-
TSS_9069_regulondb	+	2405430	0.684553409357966	inactive	2405583	2407483	alaA-yfbR	+
TSS_1281_storz	-	303654	0.725939549426373	inactive	303077	303406	ykgJ	-
TSS_11274_regulondb	+	2986366	0.786301494172703	inactive	2986524	2987808	yqeIJ	+
